match_id,team,opponent,venue,raw_aggression_index
3901221,Guingamp,Rennes,Away,0.5617977528089888
3901220,Bastia,Saint-Étienne,Home,1.0784313725490196
3901220,Saint-Étienne,Bastia,Away,0.9823008849557522
3901219,Lorient,Toulouse,Home,0.6486486486486487
3901219,Toulouse,Lorient,Away,1.5135135135135136
3901218,Bordeaux,Angers,Home,1.0987654320987654
3901218,Angers,Bordeaux,Away,0.4423076923076923
3901217,Troyes,Stade de Reims,Home,0.6947368421052632
3901217,Stade de Reims,Troyes,Away,1.0404040404040404
3901216,Paris Saint-Germain,Stade Malherbe Caen,Home,
3901216,Stade Malherbe Caen,Paris Saint-Germain,Away,0.0
3901215,Gazélec Ajaccio,Lille,Home,1.24
3901215,Lille,Gazélec Ajaccio,Away,0.7209302325581395
3901214,Lyon,OGC Nice,Home,1.7586206896551724
3901214,OGC Nice,Lyon,Away,0.49038461538461536
3901213,OGC Nice,Rennes,Home,0.782608695652174
3901213,Rennes,OGC Nice,Away,0.9431818181818182
3901212,Lille,AS Monaco,Home,0.7777777777777778
3901212,AS Monaco,Lille,Away,0.8585858585858586
3901211,Olympique de Marseille,Bordeaux,Home,0.9886363636363636
3901211,Bordeaux,Olympique de Marseille,Away,0.8584905660377359
3901210,Saint-Étienne,Troyes,Home,1.2058823529411764
3901210,Troyes,Saint-Étienne,Away,0.8165137614678899
3901209,Angers,Gazélec Ajaccio,Home,1.0816326530612246
3901209,Gazélec Ajaccio,Angers,Away,0.7327586206896551
3901208,Guingamp,Paris Saint-Germain,Home,1.2989690721649485
3901208,Paris Saint-Germain,Guingamp,Away,0.956989247311828
3901207,Stade de Reims,Nantes,Home,0.900990099009901
3901207,Nantes,Stade de Reims,Away,0.7572815533980582
3901206,Toulouse,Bastia,Home,1.3473684210526315
3901206,Bastia,Toulouse,Away,0.41346153846153844
3901205,Stade Malherbe Caen,Lorient,Home,1.4433962264150944
3901205,Lorient,Stade Malherbe Caen,Away,0.6607142857142857
3901204,Montpellier,Lyon,Home,1.2857142857142858
3901204,Lyon,Montpellier,Away,0.9074074074074074
3901203,Nantes,Lille,Home,1.1914893617021276
3901203,Lille,Nantes,Away,0.5925925925925926
3901202,Lorient,Lyon,Home,0.9615384615384616
3901202,Lyon,Lorient,Away,0.7913043478260869
3901201,Bastia,Olympique de Marseille,Home,
3901201,Olympique de Marseille,Bastia,Away,0.0
3901200,Toulouse,Stade Malherbe Caen,Home,
3901200,Stade Malherbe Caen,Toulouse,Away,0.0
3901198,Troyes,Angers,Home,0.9478260869565217
3901198,Angers,Troyes,Away,0.9391304347826087
3901197,Guingamp,Montpellier,Home,0.6063829787234043
3901197,Montpellier,Guingamp,Away,0.7614678899082569
3901196,Paris Saint-Germain,OGC Nice,Home,1.2093023255813953
3901196,OGC Nice,Paris Saint-Germain,Away,0.989010989010989
3901195,Gazélec Ajaccio,Saint-Étienne,Home,1.0566037735849056
3901195,Saint-Étienne,Gazélec Ajaccio,Away,0.7079646017699115
3901194,AS Monaco,Bordeaux,Home,1.0560747663551402
3901194,Bordeaux,AS Monaco,Away,0.8976377952755905
3901193,Paris Saint-Germain,AS Monaco,Home,1.0126582278481013
3901193,AS Monaco,Paris Saint-Germain,Away,1.0315789473684212
3901192,Bordeaux,Bastia,Home,0.5555555555555556
3901192,Bastia,Bordeaux,Away,0.8469387755102041
3901191,OGC Nice,Gazélec Ajaccio,Home,0.6666666666666666
3901191,Gazélec Ajaccio,OGC Nice,Away,1.2903225806451613
3901189,Lille,Toulouse,Home,0.6481481481481481
3901189,Toulouse,Lille,Away,1.1851851851851851
3901187,Angers,Lorient,Home,0.9270833333333334
3901187,Lorient,Angers,Away,0.5673076923076923
3901186,Lyon,Nantes,Home,0.8723404255319149
3901186,Nantes,Lyon,Away,0.6756756756756757
