match_id,team,opponent,venue,raw_aggression_index
3753988,Swansea City,AFC Bournemouth,Away,0.956989247311828
3753989,Sunderland,Everton,Home,0.45263157894736844
3753989,Everton,Sunderland,Away,0.9310344827586207
3753990,Sunderland,Arsenal,Home,0.7956989247311828
3753990,Arsenal,Sunderland,Away,0.6551724137931034
3753991,Liverpool,Manchester City,Home,1.7777777777777777
3753991,Manchester City,Liverpool,Away,1.0309278350515463
3753992,Tottenham Hotspur,Southampton,Home,1.144736842105263
3753992,Southampton,Tottenham Hotspur,Away,0.7788461538461539
3753994,Southampton,Crystal Palace,Home,0.6938775510204082
3753994,Crystal Palace,Southampton,Away,0.9555555555555556
3753997,West Ham United,Aston Villa,Home,0.8314606741573034
3753997,Aston Villa,West Ham United,Away,0.5510204081632653
3753998,West Ham United,Southampton,Home,0.4948453608247423
3753998,Southampton,West Ham United,Away,1.0192307692307692
3754002,Leicester City,Newcastle United,Home,1.1222222222222222
3754002,Newcastle United,Leicester City,Away,0.5688073394495413
3754004,AFC Bournemouth,Norwich City,Home,0.7692307692307693
3754004,Norwich City,AFC Bournemouth,Away,0.8811881188118812
3754005,Stoke City,Newcastle United,Home,0.7096774193548387
3754005,Newcastle United,Stoke City,Away,0.6732673267326733
3754009,Arsenal,Crystal Palace,Home,1.358974358974359
3754009,Crystal Palace,Arsenal,Away,0.62
3754012,Southampton,Chelsea,Home,0.6382978723404256
3754012,Chelsea,Southampton,Away,0.6206896551724138
3754016,Southampton,Newcastle United,Home,0.8837209302325582
3754016,Newcastle United,Southampton,Away,0.5471698113207547
3754018,Swansea City,Liverpool,Home,1.0808080808080809
3754018,Liverpool,Swansea City,Away,1.1827956989247312
3754019,Manchester United,Chelsea,Home,1.1136363636363635
3754019,Chelsea,Manchester United,Away,0.9506172839506173
3754021,AFC Bournemouth,West Ham United,Home,1.3578947368421053
3754021,West Ham United,AFC Bournemouth,Away,0.978494623655914
3754022,Crystal Palace,Norwich City,Home,0.48148148148148145
3754022,Norwich City,Crystal Palace,Away,0.8723404255319149
3754024,Newcastle United,Swansea City,Home,0.7757009345794392
3754024,Swansea City,Newcastle United,Away,0.7575757575757576
3754026,Crystal Palace,Stoke City,Home,1.024390243902439
3754026,Stoke City,Crystal Palace,Away,0.6513761467889908
3754027,Tottenham Hotspur,Sunderland,Home,0.8478260869565217
3754027,Sunderland,Tottenham Hotspur,Away,0.48
3754030,Watford,Everton,Home,1.118811881188119
3754030,Everton,Watford,Away,1.0
3754031,Sunderland,Manchester United,Home,0.9148936170212766
3754031,Manchester United,Sunderland,Away,0.9393939393939394
3754032,Stoke City,Norwich City,Home,1.144578313253012
3754032,Norwich City,Stoke City,Away,0.9625
3754033,Leicester City,Everton,Home,1.0246913580246915
3754033,Everton,Leicester City,Away,0.6629213483146067
3754035,Manchester City,West Bromwich Albion,Home,0.5595238095238095
3754035,West Bromwich Albion,Manchester City,Away,0.4166666666666667
3754036,Sunderland,Aston Villa,Home,0.6923076923076923
3754036,Aston Villa,Sunderland,Away,0.7019230769230769
3754061,Chelsea,Stoke City,Home,0.6454545454545455
3754061,Stoke City,Chelsea,Away,0.660377358490566
3754062,Chelsea,West Bromwich Albion,Home,0.8241758241758241
3754062,West Bromwich Albion,Chelsea,Away,1.0909090909090908
3754063,Watford,Aston Villa,Home,0.7647058823529411
3754063,Aston Villa,Watford,Away,0.58
3754069,Arsenal,Newcastle United,Home,1.146341463414634
3754069,Newcastle United,Arsenal,Away,0.6404494382022472
3754070,Aston Villa,Newcastle United,Home,0.7171717171717171
